id,title,body,label,created_at,text,title_clean,body_clean,text_clean
110,ConnectionError after 3 retries with async client,"Using pydantic 2.1.0 on Python 3.12.
When the server is slow, I get `ConnectionError` after exactly 100 retries even though I set `TIMEOUT=30`.

Traceback:
```
ConnectionError: max retries exceeded
  File 'client.py', line 321
```",bug,2023-03-03T11:27:02Z,"ConnectionError after 3 retries with async client Using pydantic 2.1.0 on Python 3.12.
When the server is slow, I get `ConnectionError` after exactly 100 retries even though I set `TIMEOUT=30`.

Traceback:
```
ConnectionError: max retries exceeded
  File 'client.py', line 321
```",ConnectionError after 3 retries with async client,"Using pydantic 2.1.0 on Python 3.12. When the server is slow, I get [CODE] after exactly 100 retries even though I set [CODE] . Traceback: [CODE]","ConnectionError after 3 retries with async client ConnectionError after 3 retries with async client Using pydantic 2.1.0 on Python 3.12. When the server is slow, I get [CODE] after exactly 100 retries even though I set [CODE] . Traceback: [CODE]"
85,Plugin system for custom classifier,"Would love to see a plugin system so third-party packages can register custom `retriever` implementations.

Something like:
```python
@lib.register_plugin('retriever')
class MyCache(BaseTokenizer):
    ...
```",feature,2022-12-11T00:45:06Z,"Plugin system for custom classifier Would love to see a plugin system so third-party packages can register custom `retriever` implementations.

Something like:
```python
@lib.register_plugin('retriever')
class MyCache(BaseTokenizer):
    ...
```",Plugin system for custom classifier,Would love to see a plugin system so third-party packages can register custom [CODE] implementations. Something like: [CODE],Plugin system for custom classifier Plugin system for custom classifier Would love to see a plugin system so third-party packages can register custom [CODE] implementations. Something like: [CODE]
204,ValueError when transform receives empty input,"`transform([])` raises `ValueError: list is empty` instead of returning an empty result.

Expected: return `[]`
Actual: raises exception

Version 0.110.0, Python 3.12",bug,2024-02-02T00:33:41Z,"ValueError when transform receives empty input `transform([])` raises `ValueError: list is empty` instead of returning an empty result.

Expected: return `[]`
Actual: raises exception

Version 0.110.0, Python 3.12",ValueError when transform receives empty input,"[CODE] raises [CODE] instead of returning an empty result. Expected: return [CODE] Actual: raises exception Version 0.110.0, Python 3.12","ValueError when transform receives empty input ValueError when transform receives empty input [CODE] raises [CODE] instead of returning an empty result. Expected: return [CODE] Actual: raises exception Version 0.110.0, Python 3.12"
307,Add support for CSV export format,"It would be great to export results in `JSON Lines` format in addition to the existing options.

Use case: I'm integrating with Airflow which only accepts JSON Lines.

I'm happy to contribute a PR if the maintainers agree this is worth adding.",feature,2023-10-07T14:15:56Z,"Add support for CSV export format It would be great to export results in `JSON Lines` format in addition to the existing options.

Use case: I'm integrating with Airflow which only accepts JSON Lines.

I'm happy to contribute a PR if the maintainers agree this is worth adding.",Add support for CSV export format,It would be great to export results in [CODE] format in addition to the existing options. Use case: I'm integrating with Airflow which only accepts JSON Lines. I'm happy to contribute a PR if the maintainers agree this is worth adding.,Add support for CSV export format Add support for CSV export format It would be great to export results in [CODE] format in addition to the existing options. Use case: I'm integrating with Airflow which only accepts JSON Lines. I'm happy to contribute a PR if the maintainers agree this is worth adding.
36,Configurable batch_size per request,"Currently `temperature` is set globally at initialization time. It would be helpful to override it per-request.

Proposed API:
```python
client.call(data, temperature=5)
```",feature,2022-05-27T00:09:06Z,"Configurable batch_size per request Currently `temperature` is set globally at initialization time. It would be helpful to override it per-request.

Proposed API:
```python
client.call(data, temperature=5)
```",Configurable batch_size per request,Currently [CODE] is set globally at initialization time. It would be helpful to override it per-request. Proposed API: [CODE],Configurable batch_size per request Configurable batch_size per request Currently [CODE] is set globally at initialization time. It would be helpful to override it per-request. Proposed API: [CODE]
26,Configurable chunk_size per request,"Currently `temperature` is set globally at initialization time. It would be helpful to override it per-request.

Proposed API:
```python
client.call(data, temperature=60)
```",feature,2022-04-13T06:12:56Z,"Configurable chunk_size per request Currently `temperature` is set globally at initialization time. It would be helpful to override it per-request.

Proposed API:
```python
client.call(data, temperature=60)
```",Configurable chunk_size per request,Currently [CODE] is set globally at initialization time. It would be helpful to override it per-request. Proposed API: [CODE],Configurable chunk_size per request Configurable chunk_size per request Currently [CODE] is set globally at initialization time. It would be helpful to override it per-request. Proposed API: [CODE]
217,What is the recommended way to handle stream large responses?,"I have a use case where I need to stream large responses. I see a few possible approaches:

1. Use `connection_pool` — but I'm not sure if it's thread-safe
2. Use `multiprocessing` — seems more heavyweight

What is the recommended approach? Is there documentation I missed?",question,2024-03-18T01:21:02Z,"What is the recommended way to handle stream large responses? I have a use case where I need to stream large responses. I see a few possible approaches:

1. Use `connection_pool` — but I'm not sure if it's thread-safe
2. Use `multiprocessing` — seems more heavyweight

What is the recommended approach? Is there documentation I missed?",What is the recommended way to handle stream large responses?,I have a use case where I need to stream large responses. I see a few possible approaches: 1. Use [CODE] — but I'm not sure if it's thread-safe 2. Use [CODE] — seems more heavyweight What is the recommended approach? Is there documentation I missed?,What is the recommended way to handle stream large responses? What is the recommended way to handle stream large responses? I have a use case where I need to stream large responses. I see a few possible approaches: 1. Use [CODE] — but I'm not sure if it's thread-safe 2. Use [CODE] — seems more heavyweight What is the recommended approach? Is there documentation I missed?
98,How does Client handle the file is locked?,"I couldn't find documentation on how `Cache` behaves when input is None.

For example:
```python
result = Cache().process(None)  # what happens?
```

Does it raise, return None, or something else?",question,2023-01-18T03:57:07Z,"How does Client handle the file is locked? I couldn't find documentation on how `Cache` behaves when input is None.

For example:
```python
result = Cache().process(None)  # what happens?
```

Does it raise, return None, or something else?",How does Client handle the file is locked?,"I couldn't find documentation on how [CODE] behaves when input is None. For example: [CODE] Does it raise, return None, or something else?","How does Client handle the file is locked? How does Client handle the file is locked? I couldn't find documentation on how [CODE] behaves when input is None. For example: [CODE] Does it raise, return None, or something else?"
227,Support async context manager in Pipeline,"Currently `Session` only supports synchronous context managers (`with` statement).

It would be very useful to support `async with Session() as ctx:` for use in asyncio applications.

Related: #10",feature,2024-05-02T08:53:17Z,"Support async context manager in Pipeline Currently `Session` only supports synchronous context managers (`with` statement).

It would be very useful to support `async with Session() as ctx:` for use in asyncio applications.

Related: #10",Support async context manager in Pipeline,Currently [CODE] only supports synchronous context managers ( [CODE] statement). It would be very useful to support [CODE] for use in asyncio applications. Related: #10,Support async context manager in Pipeline Support async context manager in Pipeline Currently [CODE] only supports synchronous context managers ( [CODE] statement). It would be very useful to support [CODE] for use in asyncio applications. Related: #10
239,Add support for CSV export format,"It would be great to export results in `CSV` format in addition to the existing options.

Use case: I'm integrating with Spark which only accepts CSV.

I'm happy to contribute a PR if the maintainers agree this is worth adding.",feature,2024-06-02T18:35:11Z,"Add support for CSV export format It would be great to export results in `CSV` format in addition to the existing options.

Use case: I'm integrating with Spark which only accepts CSV.

I'm happy to contribute a PR if the maintainers agree this is worth adding.",Add support for CSV export format,It would be great to export results in [CODE] format in addition to the existing options. Use case: I'm integrating with Spark which only accepts CSV. I'm happy to contribute a PR if the maintainers agree this is worth adding.,Add support for CSV export format Add support for CSV export format It would be great to export results in [CODE] format in addition to the existing options. Use case: I'm integrating with Spark which only accepts CSV. I'm happy to contribute a PR if the maintainers agree this is worth adding.
39,Add support for Arrow export format,"It would be great to export results in `JSON Lines` format in addition to the existing options.

Use case: I'm integrating with Airflow which only accepts JSON Lines.

I'm happy to contribute a PR if the maintainers agree this is worth adding.",feature,2022-06-13T05:08:47Z,"Add support for Arrow export format It would be great to export results in `JSON Lines` format in addition to the existing options.

Use case: I'm integrating with Airflow which only accepts JSON Lines.

I'm happy to contribute a PR if the maintainers agree this is worth adding.",Add support for Arrow export format,It would be great to export results in [CODE] format in addition to the existing options. Use case: I'm integrating with Airflow which only accepts JSON Lines. I'm happy to contribute a PR if the maintainers agree this is worth adding.,Add support for Arrow export format Add support for Arrow export format It would be great to export results in [CODE] format in addition to the existing options. Use case: I'm integrating with Airflow which only accepts JSON Lines. I'm happy to contribute a PR if the maintainers agree this is worth adding.
202,What is the recommended way to handle cache model weights?,"I have a use case where I need to cache model weights. I see a few possible approaches:

1. Use `cached_model` — but I'm not sure if it's thread-safe
2. Use `new Client() per request` — seems more heavyweight

What is the recommended approach? Is there documentation I missed?",question,2024-01-23T22:43:01Z,"What is the recommended way to handle cache model weights? I have a use case where I need to cache model weights. I see a few possible approaches:

1. Use `cached_model` — but I'm not sure if it's thread-safe
2. Use `new Client() per request` — seems more heavyweight

What is the recommended approach? Is there documentation I missed?",What is the recommended way to handle cache model weights?,I have a use case where I need to cache model weights. I see a few possible approaches: 1. Use [CODE] — but I'm not sure if it's thread-safe 2. Use [CODE] — seems more heavyweight What is the recommended approach? Is there documentation I missed?,What is the recommended way to handle cache model weights? What is the recommended way to handle cache model weights? I have a use case where I need to cache model weights. I see a few possible approaches: 1. Use [CODE] — but I'm not sure if it's thread-safe 2. Use [CODE] — seems more heavyweight What is the recommended approach? Is there documentation I missed?
47,Performance of process with large datasets,"I'm using `predict` on datasets with ~1000M rows and it's quite slow (~30s per batch).

Is this expected? Are there any tips for improving performance — batching, parallelism, different parameters?",question,2022-07-10T13:26:18Z,"Performance of process with large datasets I'm using `predict` on datasets with ~1000M rows and it's quite slow (~30s per batch).

Is this expected? Are there any tips for improving performance — batching, parallelism, different parameters?",Performance of process with large datasets,"I'm using [CODE] on datasets with ~1000M rows and it's quite slow (~30s per batch). Is this expected? Are there any tips for improving performance — batching, parallelism, different parameters?","Performance of process with large datasets Performance of process with large datasets I'm using [CODE] on datasets with ~1000M rows and it's quite slow (~30s per batch). Is this expected? Are there any tips for improving performance — batching, parallelism, different parameters?"
228,Performance of load with large datasets,"I'm using `save` on datasets with ~50M rows and it's quite slow (~30s per batch).

Is this expected? Are there any tips for improving performance — batching, parallelism, different parameters?",question,2024-05-06T17:07:01Z,"Performance of load with large datasets I'm using `save` on datasets with ~50M rows and it's quite slow (~30s per batch).

Is this expected? Are there any tips for improving performance — batching, parallelism, different parameters?",Performance of load with large datasets,"I'm using [CODE] on datasets with ~50M rows and it's quite slow (~30s per batch). Is this expected? Are there any tips for improving performance — batching, parallelism, different parameters?","Performance of load with large datasets Performance of load with large datasets I'm using [CODE] on datasets with ~50M rows and it's quite slow (~30s per batch). Is this expected? Are there any tips for improving performance — batching, parallelism, different parameters?"
50,TypeError when calling encode with list argument,"I'm using version 1.9.0. When I call `fit(0)` I get:
```
TypeError: expected int, got tuple
```
This worked in v2.9.0. Steps to reproduce:
1. Install `pip install lib==1.9.0`
2. Run the attached script

OS: macOS 14, Python: 3.12",bug,2022-07-18T23:50:19Z,"TypeError when calling encode with list argument I'm using version 1.9.0. When I call `fit(0)` I get:
```
TypeError: expected int, got tuple
```
This worked in v2.9.0. Steps to reproduce:
1. Install `pip install lib==1.9.0`
2. Run the attached script

OS: macOS 14, Python: 3.12",TypeError when calling encode with list argument,"I'm using version 1.9.0. When I call [CODE] I get: [CODE] This worked in v2.9.0. Steps to reproduce: 1. Install [CODE] 2. Run the attached script OS: macOS 14, Python: 3.12","TypeError when calling encode with list argument TypeError when calling encode with list argument I'm using version 1.9.0. When I call [CODE] I get: [CODE] This worked in v2.9.0. Steps to reproduce: 1. Install [CODE] 2. Run the attached script OS: macOS 14, Python: 3.12"
123,Configurable chunk_size per request,"Currently `temperature` is set globally at initialization time. It would be helpful to override it per-request.

Proposed API:
```python
client.call(data, temperature=5)
```",feature,2023-04-23T11:35:29Z,"Configurable chunk_size per request Currently `temperature` is set globally at initialization time. It would be helpful to override it per-request.

Proposed API:
```python
client.call(data, temperature=5)
```",Configurable chunk_size per request,Currently [CODE] is set globally at initialization time. It would be helpful to override it per-request. Proposed API: [CODE],Configurable chunk_size per request Configurable chunk_size per request Currently [CODE] is set globally at initialization time. It would be helpful to override it per-request. Proposed API: [CODE]
13,Race condition in fit under concurrent load,"Under concurrent requests (50 workers), `parse` occasionally returns stale data or raises `RuntimeError: dictionary changed size`.

Reproduction script:
```python
import threading
threads = [threading.Thread(target=parse) for _ in range(50)]
```
Version: 2.0.3",bug,2022-02-24T21:44:26Z,"Race condition in fit under concurrent load Under concurrent requests (50 workers), `parse` occasionally returns stale data or raises `RuntimeError: dictionary changed size`.

Reproduction script:
```python
import threading
threads = [threading.Thread(target=parse) for _ in range(50)]
```
Version: 2.0.3",Race condition in fit under concurrent load,"Under concurrent requests (50 workers), [CODE] occasionally returns stale data or raises [CODE] . Reproduction script: [CODE] Version: 2.0.3","Race condition in fit under concurrent load Race condition in fit under concurrent load Under concurrent requests (50 workers), [CODE] occasionally returns stale data or raises [CODE] . Reproduction script: [CODE] Version: 2.0.3"
171,ConnectionError after 100 retries with async client,"Using httpx 0.8.1 on Python 3.10.
When the server is slow, I get `ConnectionError` after exactly 100 retries even though I set `TIMEOUT=120`.

Traceback:
```
ConnectionError: max retries exceeded
  File 'client.py', line 321
```",bug,2023-09-23T09:08:32Z,"ConnectionError after 100 retries with async client Using httpx 0.8.1 on Python 3.10.
When the server is slow, I get `ConnectionError` after exactly 100 retries even though I set `TIMEOUT=120`.

Traceback:
```
ConnectionError: max retries exceeded
  File 'client.py', line 321
```",ConnectionError after 100 retries with async client,"Using httpx 0.8.1 on Python 3.10. When the server is slow, I get [CODE] after exactly 100 retries even though I set [CODE] . Traceback: [CODE]","ConnectionError after 100 retries with async client ConnectionError after 100 retries with async client Using httpx 0.8.1 on Python 3.10. When the server is slow, I get [CODE] after exactly 100 retries even though I set [CODE] . Traceback: [CODE]"
169,Is async support planned for a future release?,"I need plugin hooks for my project. I searched the issues and didn't find any existing discussion.

Is this something the maintainers are considering? If not, I might try to submit a PR.",question,2023-09-16T19:04:11Z,"Is async support planned for a future release? I need plugin hooks for my project. I searched the issues and didn't find any existing discussion.

Is this something the maintainers are considering? If not, I might try to submit a PR.",Is async support planned for a future release?,"I need plugin hooks for my project. I searched the issues and didn't find any existing discussion. Is this something the maintainers are considering? If not, I might try to submit a PR.","Is async support planned for a future release? Is async support planned for a future release? I need plugin hooks for my project. I searched the issues and didn't find any existing discussion. Is this something the maintainers are considering? If not, I might try to submit a PR."
170,Add support for Arrow export format,"It would be great to export results in `HDF5` format in addition to the existing options.

Use case: I'm integrating with Grafana which only accepts HDF5.

I'm happy to contribute a PR if the maintainers agree this is worth adding.",feature,2023-09-23T08:37:52Z,"Add support for Arrow export format It would be great to export results in `HDF5` format in addition to the existing options.

Use case: I'm integrating with Grafana which only accepts HDF5.

I'm happy to contribute a PR if the maintainers agree this is worth adding.",Add support for Arrow export format,It would be great to export results in [CODE] format in addition to the existing options. Use case: I'm integrating with Grafana which only accepts HDF5. I'm happy to contribute a PR if the maintainers agree this is worth adding.,Add support for Arrow export format Add support for Arrow export format It would be great to export results in [CODE] format in addition to the existing options. Use case: I'm integrating with Grafana which only accepts HDF5. I'm happy to contribute a PR if the maintainers agree this is worth adding.
214,What is the recommended way to handle cache model weights?,"I have a use case where I need to retry on timeout. I see a few possible approaches:

1. Use `cached_model` — but I'm not sure if it's thread-safe
2. Use `multiprocessing` — seems more heavyweight

What is the recommended approach? Is there documentation I missed?",question,2024-03-15T21:18:43Z,"What is the recommended way to handle cache model weights? I have a use case where I need to retry on timeout. I see a few possible approaches:

1. Use `cached_model` — but I'm not sure if it's thread-safe
2. Use `multiprocessing` — seems more heavyweight

What is the recommended approach? Is there documentation I missed?",What is the recommended way to handle cache model weights?,I have a use case where I need to retry on timeout. I see a few possible approaches: 1. Use [CODE] — but I'm not sure if it's thread-safe 2. Use [CODE] — seems more heavyweight What is the recommended approach? Is there documentation I missed?,What is the recommended way to handle cache model weights? What is the recommended way to handle cache model weights? I have a use case where I need to retry on timeout. I see a few possible approaches: 1. Use [CODE] — but I'm not sure if it's thread-safe 2. Use [CODE] — seems more heavyweight What is the recommended approach? Is there documentation I missed?
199,Configurable chunk_size per request,"Currently `batch_size` is set globally at initialization time. It would be helpful to override it per-request.

Proposed API:
```python
client.call(data, batch_size=5)
```",feature,2024-01-17T20:42:45Z,"Configurable chunk_size per request Currently `batch_size` is set globally at initialization time. It would be helpful to override it per-request.

Proposed API:
```python
client.call(data, batch_size=5)
```",Configurable chunk_size per request,Currently [CODE] is set globally at initialization time. It would be helpful to override it per-request. Proposed API: [CODE],Configurable chunk_size per request Configurable chunk_size per request Currently [CODE] is set globally at initialization time. It would be helpful to override it per-request. Proposed API: [CODE]
27,Performance of validate with large datasets,"I'm using `process` on datasets with ~1000M rows and it's quite slow (~60s per batch).

Is this expected? Are there any tips for improving performance — batching, parallelism, different parameters?",question,2022-04-20T11:30:25Z,"Performance of validate with large datasets I'm using `process` on datasets with ~1000M rows and it's quite slow (~60s per batch).

Is this expected? Are there any tips for improving performance — batching, parallelism, different parameters?",Performance of validate with large datasets,"I'm using [CODE] on datasets with ~1000M rows and it's quite slow (~60s per batch). Is this expected? Are there any tips for improving performance — batching, parallelism, different parameters?","Performance of validate with large datasets Performance of validate with large datasets I'm using [CODE] on datasets with ~1000M rows and it's quite slow (~60s per batch). Is this expected? Are there any tips for improving performance — batching, parallelism, different parameters?"
164,What is the recommended way to handle retry on timeout?,"I have a use case where I need to handle connection pooling. I see a few possible approaches:

1. Use `async_client` — but I'm not sure if it's thread-safe
2. Use `thread-local storage` — seems more heavyweight

What is the recommended approach? Is there documentation I missed?",question,2023-09-06T01:44:19Z,"What is the recommended way to handle retry on timeout? I have a use case where I need to handle connection pooling. I see a few possible approaches:

1. Use `async_client` — but I'm not sure if it's thread-safe
2. Use `thread-local storage` — seems more heavyweight

What is the recommended approach? Is there documentation I missed?",What is the recommended way to handle retry on timeout?,I have a use case where I need to handle connection pooling. I see a few possible approaches: 1. Use [CODE] — but I'm not sure if it's thread-safe 2. Use [CODE] — seems more heavyweight What is the recommended approach? Is there documentation I missed?,What is the recommended way to handle retry on timeout? What is the recommended way to handle retry on timeout? I have a use case where I need to handle connection pooling. I see a few possible approaches: 1. Use [CODE] — but I'm not sure if it's thread-safe 2. Use [CODE] — seems more heavyweight What is the recommended approach? Is there documentation I missed?
180,Add example for streaming large files to cookbook,"The cookbook covers basic usage but doesn't have an example for batch inference.

This is a common pattern and I had to figure it out by reading the source. A short example would save others the same time.",docs,2023-11-14T08:31:27Z,"Add example for streaming large files to cookbook The cookbook covers basic usage but doesn't have an example for batch inference.

This is a common pattern and I had to figure it out by reading the source. A short example would save others the same time.",Add example for streaming large files to cookbook,The cookbook covers basic usage but doesn't have an example for batch inference. This is a common pattern and I had to figure it out by reading the source. A short example would save others the same time.,Add example for streaming large files to cookbook Add example for streaming large files to cookbook The cookbook covers basic usage but doesn't have an example for batch inference. This is a common pattern and I had to figure it out by reading the source. A short example would save others the same time.
23,Documentation for save is missing return type,"The docstring for `process` doesn't mention what it returns. Looking at the source it returns `list` but this should be documented.

Currently:
```
def process(x):
    """"""Process x.""""""
```

Expected:
```
def process(x) -> list:
    """"""Process x.
    Returns: list — ...
    """"""
```",docs,2022-03-30T05:34:51Z,"Documentation for save is missing return type The docstring for `process` doesn't mention what it returns. Looking at the source it returns `list` but this should be documented.

Currently:
```
def process(x):
    """"""Process x.""""""
```

Expected:
```
def process(x) -> list:
    """"""Process x.
    Returns: list — ...
    """"""
```",Documentation for save is missing return type,The docstring for [CODE] doesn't mention what it returns. Looking at the source it returns [CODE] but this should be documented. Currently: [CODE] Expected: [CODE],Documentation for save is missing return type Documentation for save is missing return type The docstring for [CODE] doesn't mention what it returns. Looking at the source it returns [CODE] but this should be documented. Currently: [CODE] Expected: [CODE]
192,Plugin system for custom classifier,"Would love to see a plugin system so third-party packages can register custom `retriever` implementations.

Something like:
```python
@lib.register_plugin('retriever')
class MyPipeline(BaseClassifier):
    ...
```",feature,2024-01-01T07:00:36Z,"Plugin system for custom classifier Would love to see a plugin system so third-party packages can register custom `retriever` implementations.

Something like:
```python
@lib.register_plugin('retriever')
class MyPipeline(BaseClassifier):
    ...
```",Plugin system for custom classifier,Would love to see a plugin system so third-party packages can register custom [CODE] implementations. Something like: [CODE],Plugin system for custom classifier Plugin system for custom classifier Would love to see a plugin system so third-party packages can register custom [CODE] implementations. Something like: [CODE]
83,Add latency_p99 to metrics output,"The current metrics output includes accuracy and F1 but not MRR.

MRR is important for our use case because regulatory compliance.

Would it be possible to add it as an optional output field?",feature,2022-12-06T21:49:24Z,"Add latency_p99 to metrics output The current metrics output includes accuracy and F1 but not MRR.

MRR is important for our use case because regulatory compliance.

Would it be possible to add it as an optional output field?",Add latency_p99 to metrics output,The current metrics output includes accuracy and F1 but not MRR. MRR is important for our use case because regulatory compliance. Would it be possible to add it as an optional output field?,Add latency_p99 to metrics output Add latency_p99 to metrics output The current metrics output includes accuracy and F1 but not MRR. MRR is important for our use case because regulatory compliance. Would it be possible to add it as an optional output field?
28,Broken link in installation page,"The link to `changelog` on the migration guide page returns 404.

Link: https://docs.example.com/guides/contributing

It seems like the page was moved or renamed.",docs,2022-04-24T10:15:11Z,"Broken link in installation page The link to `changelog` on the migration guide page returns 404.

Link: https://docs.example.com/guides/contributing

It seems like the page was moved or renamed.",Broken link in installation page,The link to [CODE] on the migration guide page returns 404. Link: [URL] It seems like the page was moved or renamed.,Broken link in installation page Broken link in installation page The link to [CODE] on the migration guide page returns 404. Link: [URL] It seems like the page was moved or renamed.
218,Plugin system for custom tokenizer,"Would love to see a plugin system so third-party packages can register custom `cache` implementations.

Something like:
```python
@lib.register_plugin('cache')
class MyProcessor(BaseRetriever):
    ...
```",feature,2024-03-23T22:42:37Z,"Plugin system for custom tokenizer Would love to see a plugin system so third-party packages can register custom `cache` implementations.

Something like:
```python
@lib.register_plugin('cache')
class MyProcessor(BaseRetriever):
    ...
```",Plugin system for custom tokenizer,Would love to see a plugin system so third-party packages can register custom [CODE] implementations. Something like: [CODE],Plugin system for custom tokenizer Plugin system for custom tokenizer Would love to see a plugin system so third-party packages can register custom [CODE] implementations. Something like: [CODE]
16,Is async support planned for a future release?,"I need batch export for my project. I searched the issues and didn't find any existing discussion.

Is this something the maintainers are considering? If not, I might try to submit a PR.",question,2022-03-06T00:56:27Z,"Is async support planned for a future release? I need batch export for my project. I searched the issues and didn't find any existing discussion.

Is this something the maintainers are considering? If not, I might try to submit a PR.",Is async support planned for a future release?,"I need batch export for my project. I searched the issues and didn't find any existing discussion. Is this something the maintainers are considering? If not, I might try to submit a PR.","Is async support planned for a future release? Is async support planned for a future release? I need batch export for my project. I searched the issues and didn't find any existing discussion. Is this something the maintainers are considering? If not, I might try to submit a PR."
208,README installation instructions don't work on macOS 14,"Following the README installation steps on Windows 11 fails at:
```
pip install lib[extra]
error: Microsoft Visual C++ 14.0 required
```

The README should document the Windows 11-specific prerequisites.",docs,2024-02-12T16:56:25Z,"README installation instructions don't work on macOS 14 Following the README installation steps on Windows 11 fails at:
```
pip install lib[extra]
error: Microsoft Visual C++ 14.0 required
```

The README should document the Windows 11-specific prerequisites.",README installation instructions don't work on macOS 14,Following the README installation steps on Windows 11 fails at: [CODE] The README should document the Windows 11-specific prerequisites.,README installation instructions don't work on macOS 14 README installation instructions don't work on macOS 14 Following the README installation steps on Windows 11 fails at: [CODE] The README should document the Windows 11-specific prerequisites.
113,Broken link in installation page,"The link to `contributing guide` on the API reference page returns 404.

Link: https://docs.example.com/docs/changelog

It seems like the page was moved or renamed.",docs,2023-03-14T14:52:38Z,"Broken link in installation page The link to `contributing guide` on the API reference page returns 404.

Link: https://docs.example.com/docs/changelog

It seems like the page was moved or renamed.",Broken link in installation page,The link to [CODE] on the API reference page returns 404. Link: [URL] It seems like the page was moved or renamed.,Broken link in installation page Broken link in installation page The link to [CODE] on the API reference page returns 404. Link: [URL] It seems like the page was moved or renamed.
178,Documentation for process is missing return type,"The docstring for `save` doesn't mention what it returns. Looking at the source it returns `int` but this should be documented.

Currently:
```
def save(x):
    """"""Process x.""""""
```

Expected:
```
def save(x) -> int:
    """"""Process x.
    Returns: int — ...
    """"""
```",docs,2023-11-10T02:10:26Z,"Documentation for process is missing return type The docstring for `save` doesn't mention what it returns. Looking at the source it returns `int` but this should be documented.

Currently:
```
def save(x):
    """"""Process x.""""""
```

Expected:
```
def save(x) -> int:
    """"""Process x.
    Returns: int — ...
    """"""
```",Documentation for process is missing return type,The docstring for [CODE] doesn't mention what it returns. Looking at the source it returns [CODE] but this should be documented. Currently: [CODE] Expected: [CODE],Documentation for process is missing return type Documentation for process is missing return type The docstring for [CODE] doesn't mention what it returns. Looking at the source it returns [CODE] but this should be documented. Currently: [CODE] Expected: [CODE]
211,Support async context manager in Processor,"Currently `Processor` only supports synchronous context managers (`with` statement).

It would be very useful to support `async with Processor() as ctx:` for use in asyncio applications.

Related: #10",feature,2024-03-03T23:29:11Z,"Support async context manager in Processor Currently `Processor` only supports synchronous context managers (`with` statement).

It would be very useful to support `async with Processor() as ctx:` for use in asyncio applications.

Related: #10",Support async context manager in Processor,Currently [CODE] only supports synchronous context managers ( [CODE] statement). It would be very useful to support [CODE] for use in asyncio applications. Related: #10,Support async context manager in Processor Support async context manager in Processor Currently [CODE] only supports synchronous context managers ( [CODE] statement). It would be very useful to support [CODE] for use in asyncio applications. Related: #10
168,Add MRR to metrics output,"The current metrics output includes accuracy and F1 but not MRR.

MRR is important for our use case because regulatory compliance.

Would it be possible to add it as an optional output field?",feature,2023-09-16T04:05:09Z,"Add MRR to metrics output The current metrics output includes accuracy and F1 but not MRR.

MRR is important for our use case because regulatory compliance.

Would it be possible to add it as an optional output field?",Add MRR to metrics output,The current metrics output includes accuracy and F1 but not MRR. MRR is important for our use case because regulatory compliance. Would it be possible to add it as an optional output field?,Add MRR to metrics output Add MRR to metrics output The current metrics output includes accuracy and F1 but not MRR. MRR is important for our use case because regulatory compliance. Would it be possible to add it as an optional output field?
59,Performance of encode with large datasets,"I'm using `encode` on datasets with ~50M rows and it's quite slow (~120s per batch).

Is this expected? Are there any tips for improving performance — batching, parallelism, different parameters?",question,2022-08-27T09:10:46Z,"Performance of encode with large datasets I'm using `encode` on datasets with ~50M rows and it's quite slow (~120s per batch).

Is this expected? Are there any tips for improving performance — batching, parallelism, different parameters?",Performance of encode with large datasets,"I'm using [CODE] on datasets with ~50M rows and it's quite slow (~120s per batch). Is this expected? Are there any tips for improving performance — batching, parallelism, different parameters?","Performance of encode with large datasets Performance of encode with large datasets I'm using [CODE] on datasets with ~50M rows and it's quite slow (~120s per batch). Is this expected? Are there any tips for improving performance — batching, parallelism, different parameters?"
197,Add example for streaming large files to cookbook,"The cookbook covers basic usage but doesn't have an example for streaming large files.

This is a common pattern and I had to figure it out by reading the source. A short example would save others the same time.",docs,2024-01-10T19:29:01Z,"Add example for streaming large files to cookbook The cookbook covers basic usage but doesn't have an example for streaming large files.

This is a common pattern and I had to figure it out by reading the source. A short example would save others the same time.",Add example for streaming large files to cookbook,The cookbook covers basic usage but doesn't have an example for streaming large files. This is a common pattern and I had to figure it out by reading the source. A short example would save others the same time.,Add example for streaming large files to cookbook Add example for streaming large files to cookbook The cookbook covers basic usage but doesn't have an example for streaming large files. This is a common pattern and I had to figure it out by reading the source. A short example would save others the same time.
189,predict raises AttributeError on Ubuntu 22.04,"Reproduction:
```python
from lib import Pipeline
obj = Pipeline()
obj.encode()  # AttributeError: 'Pipeline' has no attribute 'read'
```
Works fine on macOS, fails on Ubuntu 22.04. Version 1.9.0.",bug,2023-12-28T22:04:43Z,"predict raises AttributeError on Ubuntu 22.04 Reproduction:
```python
from lib import Pipeline
obj = Pipeline()
obj.encode()  # AttributeError: 'Pipeline' has no attribute 'read'
```
Works fine on macOS, fails on Ubuntu 22.04. Version 1.9.0.",predict raises AttributeError on Ubuntu 22.04,"Reproduction: [CODE] Works fine on macOS, fails on Ubuntu 22.04. Version 1.9.0.","predict raises AttributeError on Ubuntu 22.04 predict raises AttributeError on Ubuntu 22.04 Reproduction: [CODE] Works fine on macOS, fails on Ubuntu 22.04. Version 1.9.0."
